DATAFLOW,LAST UPDATE,freq,unit,citizen,sex,age,asyl_app,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-05,75,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-06,70,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-07,90,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-08,85,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-09,65,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-10,105,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-11,70,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2012-12,70,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-01,80,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-02,80,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-03,65,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-04,90,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-05,80,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-06,70,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-07,70,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-08,65,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-09,80,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-10,80,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-11,110,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2013-12,70,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-01,100,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-02,85,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-03,110,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-04,95,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-05,105,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-06,105,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-07,130,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-08,125,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-09,140,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-10,130,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-11,155,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2014-12,170,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-01,215,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-02,200,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-03,210,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-04,265,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-05,255,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-06,335,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-07,290,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-08,330,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-09,405,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-10,265,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-11,290,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2015-12,210,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-01,210,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-02,190,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-03,140,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-04,155,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-05,140,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-06,155,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-07,160,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-08,195,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-09,220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-10,185,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-11,225,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2016-12,260,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-01,165,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-02,225,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-03,215,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-04,170,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-05,295,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-06,210,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-07,175,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-08,215,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-09,335,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-10,315,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-11,290,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2017-12,305,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-01,310,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-02,285,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-03,375,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-04,220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-05,220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-06,235,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-07,300,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-08,325,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-09,360,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-10,375,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-11,305,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2018-12,345,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-01,400,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-02,340,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-03,360,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-04,340,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-05,385,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-06,385,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-07,445,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-08,415,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-09,665,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-10,430,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-11,285,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2019-12,295,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,IE,2020-01,305,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-01,905,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-02,860,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-03,885,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-04,925,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-05,1010,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-06,1165,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-07,1270,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-08,1285,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-09,1445,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-10,1435,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-11,1105,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2008-12,1080,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-01,1170,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-02,1145,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-03,1300,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-04,1230,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-05,1020,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-06,1215,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-07,1170,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-08,1030,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-09,1325,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-10,1570,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-11,1465,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2009-12,1230,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-01,1300,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-02,1155,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-03,1345,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-04,950,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-05,750,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-06,890,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-07,830,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-08,1060,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-09,1240,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-10,1310,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-11,1415,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2010-12,1050,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-01,1045,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-02,915,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-03,890,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-04,815,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-05,1045,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-06,980,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-07,1010,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-08,1050,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-09,1015,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-10,1050,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-11,955,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2011-12,790,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-01,930,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-02,895,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-03,825,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-04,665,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-05,605,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-06,645,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-07,710,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-08,790,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-09,720,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-10,1040,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-11,905,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2012-12,935,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-01,730,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-02,675,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-03,695,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-04,685,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-05,615,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-06,705,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-07,760,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-08,735,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-09,1025,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-10,1185,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-11,1050,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2013-12,960,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-01,1375,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-02,910,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-03,960,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-04,2220,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-05,3255,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-06,1700,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-07,1995,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-08,2120,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-09,2865,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-10,1900,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-11,1250,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2014-12,1225,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2015-01,890,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2015-02,735,
ESTAT:MIGR_ASYAPPCTZM(1.0),15/07/22 23:00:00,M,PER,EXT_EU28,T,TOTAL,NASY_APP,NL,2015-03,805,
